Genome	C04M3AN_ss Relative Abundance (%)	C04M3CO_ss Relative Abundance (%)	C04M3CR_ss Relative Abundance (%)	C04M3DR_ss Relative Abundance (%)	C04M3DT_ss Relative Abundance (%)	C04M3F1_ss Relative Abundance (%)	C04M3F2_ss Relative Abundance (%)	C04M3F3_ss Relative Abundance (%)	C04M3HR_ss Relative Abundance (%)	C04M3HT_ss Relative Abundance (%)	C04M3OP_ss Relative Abundance (%)	C13F5AN_ss Relative Abundance (%)	C13F5CO_ss Relative Abundance (%)	C13F5CR_ss Relative Abundance (%)	C13F5DR_ss Relative Abundance (%)	C13F5DT_ss Relative Abundance (%)	C13F5F1_ss Relative Abundance (%)	C13F5F2_ss Relative Abundance (%)	C13F5F3_ss Relative Abundance (%)	C13F5HR_ss Relative Abundance (%)	C13F5HT_ss Relative Abundance (%)	C13F5OP_ss Relative Abundance (%)
MGBC126853	0	0.000015715379	0.000009749338	0.000028835493	0	0	0	0	0.00007454992	0.00002338498	0	0	0	0	0	0	0	0	0	0.00000918006	0	0
MGBC126941	0.0030351412	0.015371405	0.012685729	0.010761115	0.0038615887	0.010093744	0.015800076	0.0010825858	0.009881862	0.008568198	0.0073418873	0.009590141	0.03447302	0.012702778	0.00968213	0.004029276	0.022730177	0.016772533	0.002250133	0.01825418	0.01164758	0.024424357
MGBC127200	0	0.00023743205	0.0000251247	0.000024274934	0.00028597828	0	0	0.00002121079	0.0000864793	0	0	0	0.0010906892	0	0	0.00009743683	0	0	0.0001223706	0.003243878	0.000073363124	0
MGBC127367	0.002146567	0.0005591059	0.00092203263	0.0011005033	0.0016340242	0.0010062682	0.0007134925	0.0019200759	0.0009816684	0.0013042388	0.004865607	0.0007536875	0.00023442529	0.000681138	0.00048981037	0.0008747713	0.00019674595	0.00024312169	0.00077112514	0.0004779476	0.00065690756	0.001915038
MGBC127420	0.000014684222	0.00033704675	0.00009013696	0.00008802857	0.00017040936	0.00003723212	0.00009121538	0.00003080788	0.00008960035	0.0011098376	0.00008796286	0.000029139486	0.00010282466	0.000030314966	0.000016960677	0	0	0	0	0.00055598485	0.00012106927	0.00027225388
MGBC127554	0.000020499456	0	0	0	0.000020625395	0	0	0.000020357309	0.000047428304	0	0	0	0	0	0	0	0	0	0	0	0	0
MGBC127601	0.003450767	0.0007654715	0.001348449	0.0018569167	0.00292854	0.0018455248	0.0014788782	0.004439824	0.0011486665	0.0016573472	0.0014058175	0.0027167348	0.0010646053	0.0024320348	0.0013897556	0.0034121142	0.0010721458	0.00143494	0.0041897553	0.002700918	0.0030269788	0.002104397
MGBC127629	0.008195785	0.0026701656	0.0038174822	0.0045287088	0.006937221	0.0034342723	0.0028862956	0.009250202	0.0035905298	0.003214105	0.0051007215	0.007719337	0.003985432	0.008767067	0.0077905306	0.013072817	0.004145462	0.004053107	0.009443001	0.0060319556	0.006580139	0.0035116472
MGBC127631	0.006591235	0.0016586613	0.0031791176	0.0048318785	0.004161717	0.002972266	0.0022822428	0.0066587655	0.0030652408	0.0028973392	0.008834198	0.004302464	0.0015920171	0.003976868	0.0023397524	0.0053740162	0.0022593692	0.0028582418	0.0054180548	0.0032664817	0.003744491	0.003393315
MGBC127674	0.000021887781	0.00001342189	0.000006436709	0	0.000039059738	0.000026356378	0.00003293438	0.000021736007	0.000018905745	0.000037946207	0.00009992697	0.000225908	0.00008584645	0.00023691037	0.00031020722	0.00055120274	0.0001101667	0.00013628652	0.00026000876	0.00013081486	0.00022281839	0.00008872663
MGBC127872	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MGBC127878	0.0009030234	0.0043055955	0.005487277	0.005104733	0.0016085005	0.0059769684	0.010450378	0.00089619996	0.0025322288	0.002099891	0.0033666678	0.0005144666	0.0014894253	0.0019143749	0.00181375	0.00053488056	0.002072848	0.0010167649	0.00030017627	0.0012576306	0.0011630877	0.003424407
MGBC127947	0.010607625	0.003455535	0.00468902	0.0056912196	0.009211115	0.003981471	0.0041817687	0.010799958	0.005376833	0.0041990755	0.0066937367	0.0069482443	0.0028960088	0.0065842844	0.0057586115	0.009476866	0.0026936107	0.0020717871	0.006341637	0.0050421576	0.0059385486	0.002909268
MGBC127997	0.00001318847	0	0	0	0	0	0.000016198195	0	0.00001535906	0.000047678077	0	0	0	0	0	0	0	0	0	0	0	0
MGBC128010	0.000048391335	0.000060081456	0.000075813135	0	0.000084955245	0.000019466885	0.000039446608	0.00004805578	0.000111959984	0	0	0	0.00003572191	0	0.000017676723	0	0.000017837643	0.000050725004	0.00004310194	0.000047427406	0	0.000018111568
MGBC128031	0	0.00007327064	0.000122044905	0.00001191536	0.000075643715	0	0	0	0.000034324847	0	0	0.000009011392	0	0.000010051449	0	0	0	0.000022913388	0	0.000018957182	0	0
MGBC128097	0.0049633197	0.0055990736	0.0075607738	0.010004117	0.0019584007	0.003615996	0.018571123	0.008822223	0.0034911623	0.004992577	0.0023146088	0.013288159	0.09475577	0.11872286	0.019845264	0.07311961	0.120768815	0.23874407	0.014159713	0.01627296	0.024002159	0.0065471632
MGBC128103	0.0047181756	0.0156217255	0.016273206	0.015791569	0.0045168693	0.014642263	0.019545894	0.002197539	0.020612039	0.01865069	0.013442529	0.010595454	0.018361866	0.01011779	0.026228562	0.0051487396	0.024312297	0.016251741	0.0025554746	0.01404283	0.013530508	0.08491577
MGBC128194	0.0001845584	0.0033987386	0.0030961426	0.0005455347	0.00042543656	0.0009946948	0.0012351727	0.00019653297	0.0015887797	0.0012598062	0.0027002404	0.00038896542	0.00094500976	0.00059929705	0.00084383326	0.00016427394	0.0022963893	0.001693033	0.00007926064	0.0009151502	0.0005788358	0.000806711
MGBC128220	0	0	0.000030148429	0.00003774073	0.00004545318	0.000013418338	0.000027190172	0.000011066055	0	0.00097292324	0.000113896975	0.000010327217	0	0.000021632812	0.000024206338	0.000030500736	0.000024590636	0.0000135871505	0	0.00003269126	0	0
MGBC128295	0.02774341	0.008184033	0.012477108	0.016775325	0.02268475	0.012682266	0.010752885	0.03023118	0.010925043	0.010380672	0.017843861	0.025941897	0.010875186	0.028153984	0.022470428	0.040291026	0.01416205	0.015323919	0.031018648	0.022804936	0.025288673	0.014771876
MGBC128313	0.0040282076	0.0023727429	0.0030320096	0.0033952466	0.0032104885	0.0019236084	0.0033563462	0.004816959	0.0018160038	0.0021855235	0.001791287	0.0022052622	0.008002106	0.010930419	0.0021429234	0.006024066	0.010463759	0.02253318	0.002261782	0.0021197386	0.0024730305	0.000929499
MGBC128351	0.00012377485	0.00021352153	0	0.00005615663	0.00016809432	0.000044773093	0.000045362853	0.00012267042	0	0	0.000028151191	0	0	0	0	0	0	0	0	0	0	0
MGBC128370	0.004752152	0.0044967034	0.0035848846	0.0024661387	0.0046516536	0.002356284	0.001471286	0.0036378943	0.002684333	0.003009057	0.005884151	0.009534026	0.0033458453	0.0025970389	0.002113392	0.0037042142	0.003923625	0.008265839	0.0050925724	0.0030042904	0.0019532824	0.0012085264
MGBC128373	0.007532326	0.0025196222	0.0035682525	0.0038739503	0.005861021	0.0033527324	0.002767324	0.0075427075	0.004012109	0.002860487	0.003482892	0.0045912936	0.0013385263	0.0036252341	0.0024601393	0.005648019	0.002012856	0.0024824948	0.0058422065	0.0049417224	0.005255402	0.0026616966
MGBC128419	0.0026966268	0.0008529581	0.00095752993	0.0014856764	0.0022857802	0.0014016544	0.0010409019	0.0028835908	0.0011396364	0.0010511549	0.0016832429	0.0017589354	0.00072214904	0.0014866588	0.0009143043	0.001767822	0.0005487755	0.0006883352	0.0021311813	0.0009816887	0.001225798	0.0008361705
MGBC128456	0.000014534581	0.08839307	0.12988195	0.0005588903	0.18291847	0	0.00001773249	0.000014145118	0.00011769711	0.00008374262	0	0.000543719	0.00014452309	0.00033992174	0.00017841964	0.00041515823	0.00036404358	0.00061956595	0.00020038753	0.000042640215	0.000057054967	0.00009770063
MGBC128487	0.0023917311	0.22766706	0.16494635	0.0068389876	0.009185872	0.016714105	0.012249533	0.0013459357	0.015927438	0.018446462	0.26058054	0.0013496252	0.009406008	0.004755677	0.0059018643	0.00089492416	0.0035545467	0.0014797336	0.00032853842	0.001375799	0.0011768377	0.03697942
MGBC128531	0.00051958754	0.0027194258	0.0022895841	0.0031605721	0.001021973	0.0038834964	0.004678123	0.00035334335	0.0033476916	0.0038961407	0.0016827488	0.00094192114	0.008288264	0.0011813474	0.0043419823	0.000989777	0.00094947417	0.0008660483	0.00014952937	0.0041297977	0.0006057255	0.0019262917
MGBC128759	0.03131102	0.009971213	0.020004964	0.01999511	0.027771493	0.013075015	0.01085945	0.03181615	0.0134634385	0.013984506	0.017070675	0.011457613	0.0036213137	0.007714722	0.00455225	0.010779696	0.0055417432	0.007790458	0.01817147	0.009390929	0.008319195	0.008821749
MGBC128762	0.000011643006	0.00022693032	0.00023282849	0.00006598644	0.00013052208	0.000041966636	0.0002614613	0.000034686807	0.0001480675	0.00004125294	0.000088503904	0	0	0	0	0	0	0	0	0.000068238456	0	0.000012956978
MGBC128780	0.0040193503	0.016937058	0.016376346	0.011498006	0.004929494	0.014998784	0.017418128	0.0030456632	0.012523104	0.014132151	0.013243289	0.0046764584	0.008799133	0.006590862	0.009920833	0.0029717209	0.009725265	0.006676426	0.0020286988	0.0050390363	0.0038662164	0.0108462265
MGBC128920	0.014211009	0.030099701	0.028161418	0.051855173	0.011490686	0.057436235	0.027622135	0.0031242415	0.032190785	0.038712308	0.043954656	0.014316914	0.01899026	0.017600646	0.046721596	0.013074927	0.027699316	0.012620228	0.0053279283	0.007285049	0.009582748	0.060700316
MGBC128948	0.00094676274	0.000993006	0.0007734937	0.0011235006	0.0008215228	0.0010231052	0.0018825517	0.0007521224	0.0007636904	0.0009939098	0.0017128167	0.0011785637	0.0013834888	0.0013358467	0.0010172375	0.000640353	0.0010241187	0.0023994956	0.0019755173	0.0011699976	0.0006771347	0.00079324597
MGBC128953	0.000117048774	0.10461938	0.14677195	0.0005809337	0.21165593	0.0005776527	0.00083596894	0.00024604658	0.00082721905	0.00011743885	0.00037827843	0.000041262756	0.00009620656	0.000042927284	0.000063725216	0.000013271139	0	0	0	0.00015675322	0.000028740866	0.00014753776
MGBC128977	0.0005362501	0.0007385958	0.00055348844	0.0005793055	0.00080441375	0.00020375934	0.00041645783	0.00043641526	0.00080167374	0.0006622425	0.00052922155	0.0011321772	0.0010893599	0.0009634093	0.00065387436	0.00078106206	0.0012244254	0.0023795047	0.0007456174	0.0021591003	0.0007206734	0.0006020433
MGBC128991	1.3857796	0.3702378	0.881143	0.97488505	1.9748112	0.7780522	0.40920675	1.2566129	0.81475604	0.5984044	1.1385398	1.5057371	0.46582675	1.6466533	0.64035755	1.3634124	0.54416484	1.2814624	3.7408478	0.7383371	1.1123322	0.41749778
MGBC129036	0.000038275357	0.00002378735	0.00004502372	0	0	0.00006921152	0	0	0.000022212867	0.000022984625	0	0.00007214353	0.0002298231	0.00007392797	0.000020995618	0.000103830316	0.00010593375	0.00017840537	0.000015585894	0.00016837052	0.000037687758	0.000086048436
MGBC129052	0	0	0.000050518145	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00001579534	0	0	0	0	0
MGBC129119	0.00011229874	0.0013216741	0.0016907466	0.00006408222	0.0018285112	0.00010127774	0.00010272643	0.00011180002	0.0009080604	0.00024668552	0.00036296813	0.00022278934	0.000031147305	0	0.00009237533	0	0.0003168731	0.00030204107	0.0006980273	0.00038964444	0.00005533363	0.00018929549
MGBC129154	0.031399567	0.008166636	0.013077992	0.020568142	0.027371168	0.013682355	0.01027924	0.03479443	0.016208816	0.013326804	0.022647604	0.033163875	0.013113229	0.031108964	0.024413798	0.043618724	0.015341647	0.015533393	0.043072205	0.02390667	0.032750353	0.026042107
MGBC129157	0.28250533	0.025680754	0.106986254	0.086584575	0.13406757	0.11149633	0.07372598	0.15111215	0.25657097	0.41515148	2.211758	0.030764	0.013221086	0.031883646	0.020955622	0.04369106	0.015672024	0.019203197	0.040884946	0.029572664	0.03980978	1.2564919
MGBC129192	0.0064535206	0.03536901	0.02811982	0.013728308	0.009466484	0.034429364	0.027734363	0.0036306386	0.019189665	0.030764192	0.016363682	0.004882846	0.024093831	0.012036786	0.014384509	0.002397726	0.011473663	0.0050855502	0.0011997224	0.008279615	0.0047504823	0.01693399
MGBC129202	0.004743725	0.00509486	0.0074404255	0.008488579	0.0029980724	0.0043948987	0.0139425015	0.0062491777	0.0043898835	0.006296572	0.0029768255	0.012042711	0.06498206	0.08136417	0.015177288	0.050706733	0.08701082	0.16559076	0.0106619885	0.0055103633	0.013542939	0.004327734
MGBC129207	0.0009916038	0.005855888	0.004615095	0.0034961023	0.0020897845	0.0066796993	0.0050414163	0.00090351206	0.0057086106	0.0074450034	0.003146953	0.0008966337	0.0037045162	0.0022171717	0.0023004247	0.0005492793	0.0022277706	0.0019081173	0.0003959973	0.001581654	0.0009730297	0.00309363
MGBC129221	0.0032243442	0.017394956	0.014954231	0.009779752	0.0032388035	0.012101521	0.013652016	0.0023576808	0.011910927	0.013883491	0.015931774	0.0041002957	0.0100128995	0.008237049	0.008378142	0.002171829	0.0088090645	0.004798953	0.0014347893	0.008017937	0.006001211	0.011914173
MGBC129232	0	0	0	0	0	0.0000014900036	0	0	0.0000017177101	0.000005184053	0	0	0	0	0	0	0	0	0	0	0	0
MGBC129237	0.0030345197	0.0028822925	0.0036214192	0.0030835767	0.0026027742	0.0013496488	0.0020780999	0.0024610872	0.0029355038	0.004313303	0.0028866362	0.004773449	0.0030879376	0.0037642736	0.002610255	0.0034396816	0.0048021926	0.009423253	0.003807419	0.0052259713	0.0019716069	0.0020823507
MGBC129248	0.00059314	0.005564785	0.002971479	0.0022959532	0.0010190052	0.0029569385	0.0033093847	0.0006384795	0.0059391814	0.0052514467	0.002352945	0.0013194191	0.0021697795	0.0017114908	0.0021887545	0.0005591061	0.002697157	0.0013567361	0.0003383221	0.0022754557	0.0012670362	0.0034546696
MGBC129263	0.000030345967	0.000066984	0.000014927539	0.000070106675	0.00005648869	0.00007972665	0.00006489071	0.000060709423	0.00012050513	0.00013208891	0.00021605306	0.00016925929	0.00096106343	0.001011989	0.00016795652	0.0002929784	0.00060050463	0.0011238914	0.00019172473	0.0009919138	0.00039862542	0.00022932733
MGBC129270	0.000024097257	0.0007036177	0.00057543995	0.00018237768	0.00004925533	0.00024195861	0.00026419954	0.00009582724	0.00050698593	0.000108504806	0.0004952824	0.000053888616	0.00012398453	0.00012602254	0.00009530081	0.000014689831	0.00011038046	0.000107581276	0.000021463316	0.00009987474	0.000019750743	0.00017075882
MGBC129275	0.013981715	0.023346877	0.021105517	0.030374164	0.00959013	0.037281584	0.031631827	0.0038135466	0.020974325	0.028517788	0.026734564	0.01464196	0.02784724	0.012702524	0.025514452	0.006143128	0.028744841	0.015341292	0.0034941668	0.026132861	0.018029986	0.05902142
MGBC129284	0.00058008835	0.004675104	0.0027785285	0.0019877388	0.00078927894	0.0026711898	0.0028781756	0.0003343487	0.0023611295	0.0026791762	0.0028161088	0.0026440346	0.011511506	0.011021156	0.0065382347	0.0019381588	0.011569646	0.0039584977	0.0015328818	0.0020647307	0.002218507	0.004852285
MGBC129292	0.0019799655	0.008464537	0.0059697614	0.0057150535	0.0017516797	0.00538399	0.007842588	0.00061092246	0.0057802913	0.004288885	0.004140853	0.003853395	0.011389317	0.005838519	0.0042330367	0.0014793489	0.009455889	0.0067591877	0.0008474281	0.008056351	0.004339661	0.010883718
MGBC129303	0.0007832372	0.0025644086	0.0028198618	0.0020587894	0.0009472508	0.0012613952	0.0024059191	0.00019418768	0.0019630585	0.0015471766	0.0019387878	0.0013001361	0.0039803176	0.002133202	0.0024911116	0.0005166566	0.0024695913	0.0016413854	0.00040503303	0.0019050316	0.0015393704	0.0032795803
MGBC129315	0.0003716204	0.003507705	0.0036946582	0.0014265534	0.000601108	0.0019414652	0.005829615	0.00011555124	0.0067270515	0.011112498	0.0012019883	0.014190461	0.03631858	0.008387153	0.004094656	0.005971702	0.038671374	0.044747956	0.0040648836	0.03626477	0.006942477	0.028527847
MGBC129327	0	0.00002472029	0.0000024481062	0.0000022261706	0	0.0000022112326	0	0	0.0000021242993	0.000006887397	0.0000041709536	0.000017248389	0	0	0	0	0	0	0	0	0	0
MGBC129328	0.04641376	0.005258622	0.018055838	0.027728885	0.027217966	0.030862892	0.027822278	0.010555554	0.022403767	0.0010863305	0.12460393	0.03711585	0.016253408	0.012186826	0.034424722	0.0045975186	0.008623021	0.07530061	0.15908612	0.037146218	0.010457083	0.036129132
MGBC129342	0.00013101645	0.00025225244	0.00025202625	0.00020069609	0.00015562419	0.00012244422	0.00018660424	0.000037740592	0.0005522531	0.00036352366	0	0.0002259996	0.000423729	0.00013674964	0.00004183358	0.00033549307	0.0003544134	0.00077728846	0.000084626095	0.00027428442	0.00018756438	0.00009934616
MGBC129349	0.000103955404	0	0.000015715195	0.00006848471	0	0.00010004256	0.00010119055	0.000032200336	0.000048296206	0.0000249871	0.000023706783	0.000052808748	0.00012699854	0.00009668726	0.00015399135	0.0000073642545	0.00002303259	0.00025452554	0.00001583068	0.00018371979	0.0000614568	0.00011100692
MGBC129352	0.35884607	0.08163781	0.16344573	0.19485846	0.25400296	0.19666874	0.1346714	0.64322096	0.17199737	0.058013786	0.16866718	0.20158194	0.020118045	0.14107504	0.20613125	0.19570398	0.06821768	0.049970135	0.21362253	0.072495565	0.2554687	0.21565919
MGBC129472	0.0013423037	0.0680746	0.014715389	0.0036043269	0.010033309	0.008690653	0.0074836873	0.00074133876	0.008214547	0.0073648132	0.0035214673	0.00041348173	0.0044809543	0.0020408295	0.0022721165	0.00046982995	0.001446738	0.0008084452	0.0002133188	0.0005965454	0.00042830082	0.001300636
MGBC129547	0.05473833	0.2880127	0.1371022	0.12292719	0.0392042	0.04889586	0.05509989	0.002837912	0.16466965	0.108292185	0.36783612	0.6699787	1.6993246	0.40293884	0.6519221	0.18003821	1.3907415	1.2314379	0.15126345	0.6332534	0.48268506	0.3641517
MGBC129548	0.023715843	0.011951947	0.023054097	0.04309501	0.013112255	0.07612276	0.08644369	0.024721827	0.02975128	0.050093323	0.03250564	0.04381876	0.08810291	0.09172904	0.05344317	0.026829232	0.088720575	0.0746351	0.01634807	0.08638274	0.05521016	0.05476041
MGBC129633	0.0033208258	0.0115595795	0.009723686	0.011878929	0.004214974	0.011389816	0.0086059645	0.0012102454	0.011057517	0.009718535	0.011720309	0.007989508	0.023561528	0.012925917	0.029138641	0.0078042755	0.038707964	0.028568985	0.004383136	0.010615543	0.019666018	0.0210941
MGBC129640	0.0004177427	0.0027788635	0.0023147808	0.0011904805	0.0006918899	0.0020108449	0.0017594554	0.00043798826	0.0022855205	0.002281932	0.0017385086	0.00039548773	0.002754566	0.0012366207	0.0014619596	0.0005867578	0.0015885963	0.00088430085	0.00027443533	0.0010221702	0.0004569681	0.0014726754
MGBC129690	0.0058358195	0.032414638	0.02243038	0.01514428	0.00846093	0.035220362	0.027804635	0.0032393122	0.018200861	0.027272834	0.020270953	0.016780233	0.055867847	0.018948121	0.025403446	0.0060488456	0.036728982	0.029530028	0.004198142	0.018945333	0.013876977	0.016237026
MGBC129708	0.002044384	0.01138223	0.010205102	0.0055144047	0.002667508	0.0064111357	0.0069628544	0.00090326555	0.005746634	0.005328484	0.0058877375	0.005578888	0.012665399	0.004854342	0.006345676	0.002458121	0.012647358	0.009969394	0.0017161373	0.007859611	0.0042710304	0.010162218
MGBC129722	0.0007879689	0.0035773027	0.003344687	0.0013159867	0.0008776419	0.003978538	0.0040665003	0.00033930902	0.0017337844	0.0025814467	0.0019128007	0.0002668513	0.0013534925	0.00076355983	0.0006364411	0.000097283446	0.00070230145	0.00027771675	0.000035640507	0.00052001874	0.00033629968	0.0010745737
MGBC129725	0.006349529	0.3921818	0.20588209	0.04067541	0.065490454	0.012979291	0.012712042	0.0004960049	0.15356666	0.119791105	0.006517866	0.0062199663	0.014741832	0.0050059604	0.0055231634	0.0026956303	0.01539402	0.015981145	0.0017371767	0.008770479	0.0027241409	0.013886965
MGBC129736	0.004273955	0.0321943	0.034946535	0.013553788	0.009053233	0.01770843	0.020128826	0.0035283505	0.022495156	0.025254194	0.02231853	0.012368751	0.03620998	0.0133625185	0.016871836	0.004557586	0.0183806	0.009028712	0.0018129012	0.017875569	0.0110585615	0.022054162
MGBC129764	0.00129132	0.015703378	0.009313489	0.006071594	0.0024068335	0.0044979854	0.0059486283	0.0007963632	0.0111127095	0.009620415	0.0053821565	0.0024693895	0.0025339902	0.0016686177	0.008063452	0.0013074536	0.0056575383	0.003816966	0.001597828	0.00174114	0.0020336302	0.0062374254
MGBC129783	0	0.000010556154	0	0.000019369047	0.000016220163	0	0	0.000033791897	0.000047841455	0	0.000018257824	0.00001600763	0.00001882874	0.00002498006	0.00005534453	0	0.000009402082	0	0.00003544116	0	0.00006400008	0.000009546466
MGBC129856	0.00020804523	0.00006418172	0.0001412037	0.000059013608	0.0002839701	0.00008355295	0.00029360663	0.00015469355	0.00020053652	0.00010354431	0.00013790207	0	0	0	0	0	0.00001914004	0	0	0	0	0
MGBC129914	0.0027162235	0.012360255	0.00894227	0.0094388835	0.0043750294	0.022283396	0.04756732	0.0042213695	0.013915739	0.008197783	0.18739088	0.0054214043	0.19452798	0.31842807	0.05005943	0.010361573	0.048499517	0.022604238	0.008827771	0.13837235	0.44178972	0.52547175
MGBC129933	0.0018218589	0.0033929432	0.0050333817	0.005200418	0.0010316112	0.024077175	0.1063091	0.009260668	0.01777554	0.0028730752	0.016710803	0.02267281	0.38637027	0.14810523	0.30327684	0.11756657	0.23096685	0.07700299	0.02549916	0.52418405	0.10857943	0.11101637
MGBC129937	0.005254208	0.56051093	0.16735853	0.022184044	0.022791382	0.021328101	0.017416917	0.0028483965	0.33883467	0.23818271	0.16574389	0.17609945	0.03406447	0.02200333	0.4404593	0.023058573	0.38648883	0.19340022	0.13540849	0.01728246	0.07021582	0.019488893
MGBC129972	0.0039305207	0.05954977	0.026879668	0.014309707	0.0057791974	0.01367629	0.014681436	0.0019780518	0.0400914	0.03622686	0.027589655	0.017251834	0.011716932	0.009086307	0.042418078	0.0049475455	0.041061115	0.02171119	0.011141475	0.0068843034	0.010630723	0.015742317
MGBC129995	0.0009218048	0.00046380374	0.0004767186	0.0016950321	0.00022779554	0.0009861175	0.0022023593	0.000975897	0.00032326393	0.00043017708	0.0001588899	0.0020679205	0.01609043	0.017314894	0.0020817332	0.010313064	0.018534739	0.034119822	0.0020919486	0.027717382	0.010326285	0.007594353
MGBC129998	0.0057022944	0.04049186	0.032379765	0.015871458	0.011051672	0.030957581	0.028935302	0.0038690255	0.02351718	0.029279234	0.021639725	0.008179516	0.03945801	0.018006945	0.021851353	0.0045468397	0.026581058	0.012768513	0.0028810014	0.031447917	0.009652298	0.06144632
MGBC130208	0.0014183222	0.007511629	0.0056148027	0.00418807	0.0013588135	0.0040319837	0.0054515395	0.00042109992	0.0060515865	0.0051308116	0.0049296515	0.0022618808	0.0065498287	0.00359523	0.0039020597	0.0013130021	0.0067876517	0.0032089902	0.0005757933	0.0034815713	0.0024939363	0.0064511443
MGBC130214	0.00041598736	0.0018775201	0.0013446278	0.0011095327	0.0005342138	0.0022345271	0.0018151806	0.00023932995	0.0013501059	0.002304892	0.000932967	0.00023522717	0.0014835681	0.00061434763	0.0009002547	0.00018343928	0.0006660152	0.000263512	0.00003681589	0.00040964398	0.00023563806	0.00044596076
MGBC130266	0.0010621947	0.0039286297	0.0029977127	0.0016530316	0.0011196724	0.004137185	0.00324285	0.0003460957	0.0032203821	0.0032671436	0.0023077747	0.0006173681	0.0017641279	0.0012010967	0.0010345252	0.0002487446	0.0015350628	0.0007074488	0.00015395106	0.00076000264	0.0005579289	0.001963443
MGBC130362	0.00014213327	0	0.00006696646	0.00014547058	0.000043539752	0.000012225079	0.00008681853	0.00023537179	0	0.000034072444	0.000016163302	0	0	0	0	0	0	0	0	0	0	0
MGBC130483	0.002787093	3.072231	2.2559109	0.031960826	0.006002347	0.02422082	0.036228787	0.0024575463	0.6339322	0.18850711	2.798061	0.018804496	0.009126277	0.0042930935	0.0077271215	0.0021791263	0.7521158	0.23088898	0.0104439845	0.0046544354	0.0022756376	0.014051338
MGBC130490	0.0018950686	0.010227525	0.012197841	0.007016244	0.0038664574	0.007876284	0.010609804	0.0013051685	0.01620042	0.0055809706	0.007447942	0.0035106107	0.010759824	0.011073552	0.0077639744	0.0033476762	0.018301064	0.018659154	0.005319863	0.011645523	0.011041087	0.012371579
MGBC130512	0.008378357	0.018571278	0.020170867	0.020703726	0.0057258457	0.02503181	0.038140792	0.004732963	0.011466689	0.009054568	0.0031001065	0.0032238206	0.013301604	0.007874553	0.0024538871	0.001894577	0.0093365535	0.0071686516	0.0011589051	0.0062249163	0.0037429964	0.007955273
MGBC130525	0.01082428	0.13810438	0.095923096	0.023738608	0.014393882	0.03465966	0.037081465	0.010410985	0.05182947	0.039447676	0.13184865	0.011217944	0.028173778	0.020646377	0.013973466	0.0059828805	0.0260083	0.015848799	0.0032444973	0.01800239	0.011917482	0.0153929405
MGBC130580	0.00065226515	0.004715352	0.00391091	0.0024313028	0.00048400578	0.0019767128	0.0022807997	0.00050873606	0.0030330704	0.0030529506	0.0048985914	0.00039037815	0.0007600332	0.0010765095	0.00090754847	0.00030644715	0.0010566948	0.00092136074	0.00014733088	0.00082406343	0.0007106425	0.0013041189
MGBC130615	0.012367459	0.15434307	0.2666679	0.036608797	0.039188243	0.06850811	0.08623281	0.00489289	0.14234832	0.05134825	0.055158015	0.06645454	0.03751557	0.027046978	0.09662653	0.01838898	0.2825713	0.1375289	0.05818245	0.039992776	0.06093063	0.02399994
MGBC130616	0.0029291627	0.0031238885	0.004276344	0.0029501347	0.0024303808	0.002467056	0.0023478477	0.0013661744	0.0054528476	0.0037584987	0.014811779	0.0037071954	0.009297139	0.011866826	0.004923855	0.0021355716	0.0056032427	0.004851803	0.004831877	0.0029898274	0.0024448298	0.0016828533
MGBC130654	0.00138349	0.0071157278	0.006053332	0.0051509524	0.0017187791	0.0074373977	0.0082775075	0.0010523013	0.007339974	0.007367926	0.0060942345	0.0021256907	0.0054611475	0.002143097	0.007445008	0.001620783	0.0047256825	0.002976385	0.00060972286	0.0019555904	0.001177137	0.0033367944
MGBC130773	0.015864732	0.2946369	0.115777396	0.036188144	0.012855979	0.020725287	0.018736994	0.00097047095	0.038857456	0.023524418	0.12816422	0.12970185	0.22803678	0.058220416	0.113219775	0.026247408	0.219834	0.1746119	0.020751694	0.4625601	0.090253055	0.057111084
MGBC130809	0.073241495	0.100215144	0.10429762	0.122553155	0.04628147	0.18914632	0.24425834	0.053615615	0.1526841	0.13191718	0.09729817	0.05215964	0.0663601	0.066371866	0.032051705	0.016757928	0.049565732	0.056478593	0.012336204	0.07523769	0.03994682	0.023168426
MGBC130867	0.0026656801	0.017109783	0.013612658	0.008100581	0.0045264745	0.019186007	0.015912252	0.0018903952	0.013981659	0.02002266	0.0086393505	0.0028003782	0.017560862	0.008472261	0.01180579	0.0016574535	0.00889568	0.0044986405	0.0010023343	0.0044347798	0.0027465397	0.008934545
